time_utc,temp_c,rh_pct,precip_mm
2026-05-01T01:00:00+00:00,13.3,91.0,0.00
2026-05-01T02:00:00+00:00,13.2,91.0,0.00
2026-05-01T03:00:00+00:00,12.9,92.0,0.00
2026-05-01T04:00:00+00:00,12.7,94.0,0.00
2026-05-01T05:00:00+00:00,12.7,93.0,0.00
2026-05-01T06:00:00+00:00,12.1,94.0,0.00
2026-05-01T07:00:00+00:00,11.9,94.0,0.00
2026-05-01T08:00:00+00:00,11.7,93.0,0.00
2026-05-01T09:00:00+00:00,11.6,91.0,0.00
2026-05-01T10:00:00+00:00,11.4,91.0,0.00
2026-05-01T11:00:00+00:00,12.0,89.0,0.00
2026-05-01T12:00:00+00:00,13.9,87.0,0.00
2026-05-01T13:00:00+00:00,15.7,80.0,0.00
2026-05-01T14:00:00+00:00,16.0,78.0,0.00
2026-05-01T15:00:00+00:00,15.4,81.0,0.30
2026-05-01T16:00:00+00:00,16.2,80.0,0.00
2026-05-01T17:00:00+00:00,17.8,73.0,0.00
2026-05-01T18:00:00+00:00,18.1,73.0,0.00
2026-05-01T19:00:00+00:00,18.4,75.0,0.00
2026-05-01T20:00:00+00:00,18.0,79.0,0.00
2026-05-01T21:00:00+00:00,16.7,84.0,0.00
2026-05-01T22:00:00+00:00,15.8,89.0,0.00
2026-05-01T23:00:00+00:00,15.2,92.0,0.00
2026-05-02T00:00:00+00:00,14.7,96.0,0.00
2026-05-02T01:00:00+00:00,14.5,96.0,0.00
2026-05-02T02:00:00+00:00,14.5,97.0,0.00
2026-05-02T03:00:00+00:00,14.6,95.0,0.00
2026-05-02T04:00:00+00:00,14.5,94.0,0.00
2026-05-02T05:00:00+00:00,14.7,97.0,0.10
2026-05-02T06:00:00+00:00,14.6,95.0,0.00
2026-05-02T07:00:00+00:00,13.3,94.0,0.00
2026-05-02T08:00:00+00:00,12.6,95.0,0.10
2026-05-02T09:00:00+00:00,12.7,93.0,0.20
2026-05-02T10:00:00+00:00,11.5,89.0,0.10
2026-05-02T11:00:00+00:00,10.7,71.0,0.00
2026-05-02T12:00:00+00:00,12.0,68.0,0.00
2026-05-02T13:00:00+00:00,12.5,60.0,0.00
2026-05-02T14:00:00+00:00,12.6,59.0,0.00
2026-05-02T15:00:00+00:00,12.8,58.0,0.00
2026-05-02T16:00:00+00:00,12.8,57.0,0.00
2026-05-02T17:00:00+00:00,13.1,54.0,0.00
2026-05-02T18:00:00+00:00,12.9,53.0,0.00
2026-05-02T19:00:00+00:00,12.2,58.0,0.00
2026-05-02T20:00:00+00:00,11.7,61.0,0.00
2026-05-02T21:00:00+00:00,10.9,63.0,0.00
2026-05-02T22:00:00+00:00,10.5,64.0,0.00
2026-05-02T23:00:00+00:00,10.3,63.0,0.00
2026-05-03T00:00:00+00:00,8.8,73.0,0.00
2026-05-03T01:00:00+00:00,7.8,79.0,0.00
2026-05-03T02:00:00+00:00,7.7,80.0,0.00
2026-05-03T03:00:00+00:00,7.0,84.0,0.00
2026-05-03T04:00:00+00:00,6.7,86.0,0.00
2026-05-03T05:00:00+00:00,6.7,86.0,0.00
2026-05-03T06:00:00+00:00,5.5,85.0,0.00
2026-05-03T07:00:00+00:00,5.2,87.0,0.00
2026-05-03T08:00:00+00:00,5.0,88.0,0.00
2026-05-03T09:00:00+00:00,4.5,90.0,0.00
2026-05-03T10:00:00+00:00,4.2,91.0,0.00
2026-05-03T11:00:00+00:00,5.2,88.0,0.00
2026-05-03T12:00:00+00:00,8.2,78.0,0.00
2026-05-03T13:00:00+00:00,10.2,70.0,0.00
2026-05-03T14:00:00+00:00,11.7,61.0,0.00
2026-05-03T15:00:00+00:00,12.8,56.0,0.00
2026-05-03T16:00:00+00:00,13.5,51.0,0.00
2026-05-03T17:00:00+00:00,14.0,47.0,0.00
2026-05-03T18:00:00+00:00,14.8,42.0,0.00
2026-05-03T19:00:00+00:00,14.5,44.0,0.00
2026-05-03T20:00:00+00:00,13.5,56.0,0.00
2026-05-03T21:00:00+00:00,10.4,68.0,0.00
2026-05-03T22:00:00+00:00,9.3,73.0,0.00
2026-05-03T23:00:00+00:00,8.9,73.0,0.00
2026-05-04T00:00:00+00:00,7.9,80.0,0.00
2026-05-04T01:00:00+00:00,8.0,82.0,0.00
2026-05-04T02:00:00+00:00,8.5,78.0,0.00
2026-05-04T03:00:00+00:00,8.2,79.0,0.00
2026-05-04T04:00:00+00:00,8.5,76.0,0.00
2026-05-04T05:00:00+00:00,8.5,74.0,0.00
2026-05-04T06:00:00+00:00,8.5,74.0,0.00
2026-05-04T07:00:00+00:00,8.0,76.0,0.00
2026-05-04T08:00:00+00:00,8.0,73.0,0.00
2026-05-04T09:00:00+00:00,8.2,67.0,0.00
2026-05-04T10:00:00+00:00,8.2,63.0,0.00
2026-05-04T11:00:00+00:00,8.8,61.0,0.00
2026-05-04T12:00:00+00:00,10.8,62.0,0.00
2026-05-04T13:00:00+00:00,12.6,60.0,0.00
2026-05-04T14:00:00+00:00,14.5,58.0,0.00
2026-05-04T15:00:00+00:00,16.1,53.0,0.00
2026-05-04T16:00:00+00:00,16.9,54.0,0.00
2026-05-04T17:00:00+00:00,17.8,52.0,0.10
2026-05-04T18:00:00+00:00,19.0,47.0,0.00
2026-05-04T19:00:00+00:00,18.5,51.0,0.00
2026-05-04T20:00:00+00:00,16.8,65.0,0.00
2026-05-04T21:00:00+00:00,13.8,75.0,0.00
2026-05-04T22:00:00+00:00,12.9,77.0,0.00
2026-05-04T23:00:00+00:00,13.1,76.0,0.00
2026-05-05T00:00:00+00:00,12.1,83.0,0.00
2026-05-05T01:00:00+00:00,12.8,80.0,0.00
2026-05-05T02:00:00+00:00,13.4,79.0,0.00
2026-05-05T03:00:00+00:00,13.4,82.0,0.00
2026-05-05T04:00:00+00:00,13.5,85.0,0.00
2026-05-05T05:00:00+00:00,13.7,87.0,0.00
2026-05-05T06:00:00+00:00,12.9,89.0,0.00
2026-05-05T07:00:00+00:00,12.5,92.0,0.00
2026-05-05T08:00:00+00:00,12.5,93.0,0.00
2026-05-05T09:00:00+00:00,12.2,95.0,0.00
2026-05-05T10:00:00+00:00,12.0,95.0,0.00
2026-05-05T11:00:00+00:00,12.9,94.0,0.00
2026-05-05T12:00:00+00:00,16.3,89.0,0.00
2026-05-05T13:00:00+00:00,18.3,83.0,0.00
2026-05-05T14:00:00+00:00,19.7,79.0,0.00
2026-05-05T15:00:00+00:00,20.1,78.0,0.00
2026-05-05T16:00:00+00:00,21.3,73.0,0.00
2026-05-05T17:00:00+00:00,22.1,71.0,0.00
2026-05-05T18:00:00+00:00,22.9,67.0,0.00
2026-05-05T19:00:00+00:00,21.7,78.0,0.00
2026-05-05T20:00:00+00:00,21.5,83.0,0.20
2026-05-05T21:00:00+00:00,19.6,88.0,0.10
2026-05-05T22:00:00+00:00,18.4,96.0,0.90
2026-05-05T23:00:00+00:00,17.3,98.0,0.80
2026-05-06T00:00:00+00:00,17.3,97.0,0.00
2026-05-06T01:00:00+00:00,17.2,98.0,0.00
2026-05-06T02:00:00+00:00,17.3,99.0,0.00
2026-05-06T03:00:00+00:00,16.9,99.0,0.00
2026-05-06T04:00:00+00:00,16.7,99.0,0.00
2026-05-06T05:00:00+00:00,16.7,98.0,2.90
2026-05-06T06:00:00+00:00,16.9,99.0,0.10
2026-05-06T07:00:00+00:00,16.5,99.0,0.10
2026-05-06T08:00:00+00:00,16.6,100.0,0.00
2026-05-06T09:00:00+00:00,16.7,100.0,0.00
2026-05-06T10:00:00+00:00,16.7,100.0,0.00
2026-05-06T11:00:00+00:00,17.0,100.0,0.00
2026-05-06T12:00:00+00:00,18.4,99.0,0.00
2026-05-06T13:00:00+00:00,19.1,97.0,0.10
2026-05-06T14:00:00+00:00,19.8,91.0,0.50
2026-05-06T15:00:00+00:00,20.7,90.0,0.10
2026-05-06T16:00:00+00:00,19.7,96.0,5.90
2026-05-06T17:00:00+00:00,18.6,98.0,2.70
2026-05-06T18:00:00+00:00,21.1,93.0,0.10
2026-05-06T19:00:00+00:00,21.9,89.0,0.00
2026-05-06T20:00:00+00:00,20.3,93.0,0.00
2026-05-06T21:00:00+00:00,19.8,93.0,0.10
2026-05-06T22:00:00+00:00,19.2,97.0,0.70
2026-05-06T23:00:00+00:00,18.9,97.0,0.00
2026-05-07T00:00:00+00:00,18.8,98.0,0.00
2026-05-07T01:00:00+00:00,19.7,93.0,0.10
2026-05-07T02:00:00+00:00,18.9,97.0,1.10
2026-05-07T03:00:00+00:00,19.1,97.0,0.00
2026-05-07T04:00:00+00:00,19.4,97.0,0.00
2026-05-07T05:00:00+00:00,18.9,98.0,7.10
2026-05-07T06:00:00+00:00,19.3,98.0,12.20
2026-05-07T07:00:00+00:00,19.1,98.0,0.10
2026-05-07T08:00:00+00:00,18.9,98.0,0.20
2026-05-07T09:00:00+00:00,18.8,97.0,0.10
2026-05-07T10:00:00+00:00,18.3,98.0,0.00
2026-05-07T11:00:00+00:00,18.1,98.0,0.10
2026-05-07T12:00:00+00:00,15.8,97.0,1.60
2026-05-07T13:00:00+00:00,16.1,98.0,0.30
2026-05-07T14:00:00+00:00,16.0,98.0,0.50
2026-05-07T15:00:00+00:00,15.5,99.0,1.60
2026-05-07T16:00:00+00:00,15.7,98.0,2.70
2026-05-07T17:00:00+00:00,15.4,99.0,1.30
2026-05-07T18:00:00+00:00,14.9,97.0,0.30
2026-05-07T19:00:00+00:00,15.0,97.0,0.10
2026-05-07T20:00:00+00:00,14.8,97.0,0.00
2026-05-07T21:00:00+00:00,14.5,99.0,0.00
2026-05-07T22:00:00+00:00,14.3,99.0,0.00
2026-05-07T23:00:00+00:00,14.2,98.0,0.20
2026-05-08T00:00:00+00:00,13.3,98.0,0.10
2026-05-08T01:00:00+00:00,12.1,98.0,0.40
2026-05-08T02:00:00+00:00,11.3,97.0,0.00
2026-05-08T03:00:00+00:00,10.7,97.0,0.00
2026-05-08T04:00:00+00:00,10.5,97.0,0.00
2026-05-08T05:00:00+00:00,10.7,94.0,0.00
2026-05-08T06:00:00+00:00,10.0,98.0,0.30
2026-05-08T07:00:00+00:00,9.8,96.0,0.20
2026-05-08T08:00:00+00:00,9.7,98.0,0.40
2026-05-08T09:00:00+00:00,9.3,98.0,0.10
2026-05-08T10:00:00+00:00,8.9,97.0,0.20
2026-05-08T11:00:00+00:00,8.7,97.0,0.30
2026-05-08T12:00:00+00:00,7.9,97.0,0.20
2026-05-08T13:00:00+00:00,7.9,96.0,0.10
2026-05-08T14:00:00+00:00,8.0,93.0,0.10
2026-05-08T15:00:00+00:00,8.4,89.0,0.30
2026-05-08T16:00:00+00:00,8.4,92.0,0.40
2026-05-08T17:00:00+00:00,8.1,95.0,0.40
2026-05-08T18:00:00+00:00,7.6,95.0,0.30
2026-05-08T19:00:00+00:00,8.0,92.0,0.10
2026-05-08T20:00:00+00:00,8.1,87.0,0.10
2026-05-08T21:00:00+00:00,8.2,86.0,0.10
2026-05-08T22:00:00+00:00,8.8,80.0,0.00
2026-05-08T23:00:00+00:00,9.4,72.0,0.00
2026-05-09T00:00:00+00:00,8.3,71.0,0.00
2026-05-09T01:00:00+00:00,8.3,69.0,0.00
2026-05-09T02:00:00+00:00,8.0,68.0,0.00
2026-05-09T03:00:00+00:00,7.3,67.0,0.00
2026-05-09T04:00:00+00:00,6.7,66.0,0.00
2026-05-09T05:00:00+00:00,6.2,62.0,0.00
2026-05-09T06:00:00+00:00,4.9,65.0,0.00
2026-05-09T07:00:00+00:00,4.8,65.0,0.00
2026-05-09T08:00:00+00:00,5.0,63.0,0.00
2026-05-09T09:00:00+00:00,5.0,61.0,0.00
2026-05-09T10:00:00+00:00,4.7,63.0,0.00
2026-05-09T11:00:00+00:00,5.5,65.0,0.00
2026-05-09T12:00:00+00:00,6.0,75.0,0.00
2026-05-09T13:00:00+00:00,6.2,79.0,0.00
2026-05-09T14:00:00+00:00,6.3,88.0,0.10
2026-05-09T15:00:00+00:00,7.7,88.0,0.20
2026-05-09T16:00:00+00:00,9.5,94.0,0.90
2026-05-09T17:00:00+00:00,9.2,90.0,0.80
2026-05-09T18:00:00+00:00,8.5,97.0,0.70
2026-05-09T19:00:00+00:00,8.4,95.0,0.30
2026-05-09T20:00:00+00:00,8.1,97.0,0.40
2026-05-09T21:00:00+00:00,7.8,96.0,0.10
2026-05-09T22:00:00+00:00,7.9,97.0,0.00
2026-05-09T23:00:00+00:00,7.6,93.0,0.10
2026-05-10T00:00:00+00:00,6.9,94.0,0.20
2026-05-10T01:00:00+00:00,6.9,90.0,0.00
2026-05-10T02:00:00+00:00,7.3,84.0,0.00
2026-05-10T03:00:00+00:00,7.1,85.0,0.00
2026-05-10T04:00:00+00:00,7.2,86.0,0.00
2026-05-10T05:00:00+00:00,7.2,87.0,0.10
2026-05-10T06:00:00+00:00,6.8,89.0,0.10
2026-05-10T07:00:00+00:00,6.7,87.0,0.00
2026-05-10T08:00:00+00:00,6.3,87.0,0.00
2026-05-10T09:00:00+00:00,6.0,87.0,0.00
2026-05-10T10:00:00+00:00,5.8,87.0,0.00
2026-05-10T11:00:00+00:00,6.0,86.0,0.00
2026-05-10T12:00:00+00:00,6.8,83.0,0.00
2026-05-10T13:00:00+00:00,7.9,76.0,0.00
2026-05-10T14:00:00+00:00,9.1,67.0,0.00
2026-05-10T15:00:00+00:00,10.1,64.0,0.00
2026-05-10T16:00:00+00:00,10.4,62.0,0.00
2026-05-10T17:00:00+00:00,10.6,58.0,0.00
2026-05-10T18:00:00+00:00,11.1,53.0,0.00
2026-05-10T19:00:00+00:00,10.9,50.0,0.00
2026-05-10T20:00:00+00:00,10.2,53.0,0.00
2026-05-10T21:00:00+00:00,9.0,59.0,0.00
2026-05-10T22:00:00+00:00,8.3,65.0,0.00
2026-05-10T23:00:00+00:00,8.2,67.0,0.00
2026-05-11T00:00:00+00:00,7.3,73.0,0.00
2026-05-11T01:00:00+00:00,7.3,75.0,0.00
2026-05-11T02:00:00+00:00,6.9,78.0,0.00
2026-05-11T03:00:00+00:00,7.4,77.0,0.00
2026-05-11T04:00:00+00:00,6.9,81.0,0.00
2026-05-11T05:00:00+00:00,7.0,82.0,0.00
2026-05-11T06:00:00+00:00,6.0,89.0,0.00
2026-05-11T07:00:00+00:00,6.0,91.0,0.00
2026-05-11T08:00:00+00:00,6.4,90.0,0.00
2026-05-11T09:00:00+00:00,6.1,94.0,0.00
2026-05-11T10:00:00+00:00,5.9,96.0,0.00
2026-05-11T11:00:00+00:00,6.1,96.0,0.00
2026-05-11T12:00:00+00:00,8.8,84.0,0.00
2026-05-11T13:00:00+00:00,9.9,82.0,0.00
2026-05-11T14:00:00+00:00,11.7,68.0,0.00
2026-05-11T15:00:00+00:00,12.7,62.0,0.00
2026-05-11T16:00:00+00:00,13.2,61.0,0.00
2026-05-11T17:00:00+00:00,13.3,61.0,0.00
2026-05-11T18:00:00+00:00,13.8,60.0,0.00
2026-05-11T19:00:00+00:00,13.2,64.0,0.00
2026-05-11T20:00:00+00:00,12.4,70.0,0.00
2026-05-11T21:00:00+00:00,10.6,77.0,0.00
2026-05-11T22:00:00+00:00,10.1,76.0,0.00
2026-05-11T23:00:00+00:00,9.8,78.0,0.00
2026-05-12T00:00:00+00:00,8.7,79.0,0.00
2026-05-12T01:00:00+00:00,8.4,77.0,0.00
2026-05-12T02:00:00+00:00,8.3,74.0,0.00
2026-05-12T03:00:00+00:00,8.5,72.0,0.00
2026-05-12T04:00:00+00:00,8.8,70.0,0.00
2026-05-12T05:00:00+00:00,8.9,70.0,0.00
2026-05-12T06:00:00+00:00,8.2,73.0,0.00
2026-05-12T07:00:00+00:00,8.0,74.0,0.00
2026-05-12T08:00:00+00:00,7.7,77.0,0.00
2026-05-12T09:00:00+00:00,7.3,80.0,0.00
2026-05-12T10:00:00+00:00,7.1,82.0,0.00
2026-05-12T11:00:00+00:00,7.3,82.0,0.00
2026-05-12T12:00:00+00:00,9.1,78.0,0.00
2026-05-12T13:00:00+00:00,11.2,71.0,0.00
2026-05-12T14:00:00+00:00,13.1,67.0,0.00
2026-05-12T15:00:00+00:00,14.6,65.0,0.00
2026-05-12T16:00:00+00:00,15.7,63.0,0.00
2026-05-12T17:00:00+00:00,16.4,62.0,0.00
2026-05-12T18:00:00+00:00,17.3,60.0,0.00
2026-05-12T19:00:00+00:00,16.9,63.0,0.00
2026-05-12T20:00:00+00:00,15.8,70.0,0.00
2026-05-12T21:00:00+00:00,13.5,80.0,0.00
2026-05-12T22:00:00+00:00,12.1,88.0,0.00
2026-05-12T23:00:00+00:00,11.5,86.0,0.00
2026-05-13T00:00:00+00:00,10.3,87.0,0.00
2026-05-13T01:00:00+00:00,10.1,94.0,0.00
2026-05-13T02:00:00+00:00,10.9,90.0,0.00
2026-05-13T03:00:00+00:00,11.1,86.0,0.00
2026-05-13T04:00:00+00:00,11.1,83.0,0.00
2026-05-13T05:00:00+00:00,10.6,83.0,0.00
2026-05-13T06:00:00+00:00,8.5,90.0,0.00
2026-05-13T07:00:00+00:00,7.9,88.0,0.00
2026-05-13T08:00:00+00:00,7.3,88.0,0.00
2026-05-13T09:00:00+00:00,7.3,87.0,0.00
2026-05-13T10:00:00+00:00,6.8,90.0,0.00
2026-05-13T11:00:00+00:00,6.9,90.0,0.00
2026-05-13T12:00:00+00:00,9.2,76.0,0.00
2026-05-13T13:00:00+00:00,10.4,71.0,0.00
2026-05-13T14:00:00+00:00,11.5,66.0,0.00
2026-05-13T15:00:00+00:00,12.3,62.0,0.00
2026-05-13T16:00:00+00:00,13.0,60.0,0.00
2026-05-13T17:00:00+00:00,13.2,60.0,0.00
2026-05-13T18:00:00+00:00,13.2,59.0,0.00
2026-05-13T19:00:00+00:00,12.4,63.0,0.00
2026-05-13T20:00:00+00:00,11.0,69.0,0.00
2026-05-13T21:00:00+00:00,8.7,76.0,0.00
2026-05-13T22:00:00+00:00,8.0,77.0,0.00
2026-05-13T23:00:00+00:00,7.5,77.0,0.00
2026-05-14T00:00:00+00:00,6.9,78.0,0.00
2026-05-14T01:00:00+00:00,7.2,78.0,0.00
2026-05-14T02:00:00+00:00,7.3,78.0,0.00
2026-05-14T03:00:00+00:00,7.1,80.0,0.00
2026-05-14T04:00:00+00:00,7.1,80.0,0.00
2026-05-14T05:00:00+00:00,6.7,82.0,0.00
2026-05-14T06:00:00+00:00,6.9,80.0,0.00
2026-05-14T07:00:00+00:00,6.9,80.0,0.00
2026-05-14T08:00:00+00:00,7.3,80.0,0.00
2026-05-14T09:00:00+00:00,7.3,83.0,0.00
2026-05-14T10:00:00+00:00,6.8,87.0,0.00
2026-05-14T11:00:00+00:00,7.0,90.0,0.00
2026-05-14T12:00:00+00:00,9.8,81.0,0.00
2026-05-14T13:00:00+00:00,11.4,74.0,0.00
2026-05-14T14:00:00+00:00,12.5,68.0,0.00
2026-05-14T15:00:00+00:00,12.6,69.0,0.00
2026-05-14T16:00:00+00:00,13.2,66.0,0.00
2026-05-14T17:00:00+00:00,13.5,63.0,0.00
2026-05-14T18:00:00+00:00,13.5,63.0,0.00
2026-05-14T19:00:00+00:00,12.6,67.0,0.00
2026-05-14T20:00:00+00:00,11.3,71.0,0.00
2026-05-14T21:00:00+00:00,8.7,84.0,0.00
2026-05-14T22:00:00+00:00,7.6,89.0,0.00
2026-05-14T23:00:00+00:00,7.0,90.0,0.00
2026-05-15T00:00:00+00:00,5.9,89.0,0.00
2026-05-15T01:00:00+00:00,5.9,87.0,0.00
2026-05-15T02:00:00+00:00,6.0,85.0,0.00
2026-05-15T03:00:00+00:00,6.1,84.0,0.00
2026-05-15T04:00:00+00:00,5.9,84.0,0.00
2026-05-15T05:00:00+00:00,5.7,85.0,0.00
2026-05-15T06:00:00+00:00,4.6,85.0,0.00
2026-05-15T07:00:00+00:00,4.6,84.0,0.00
2026-05-15T08:00:00+00:00,4.5,84.0,0.00
2026-05-15T09:00:00+00:00,3.9,86.0,0.00
2026-05-15T10:00:00+00:00,3.5,88.0,0.00
2026-05-15T11:00:00+00:00,3.9,89.0,0.00
2026-05-15T12:00:00+00:00,7.8,79.0,0.00
2026-05-15T13:00:00+00:00,10.0,70.0,0.00
2026-05-15T14:00:00+00:00,11.5,63.0,0.00
2026-05-15T15:00:00+00:00,12.5,60.0,0.00
2026-05-15T16:00:00+00:00,13.2,58.0,0.00
2026-05-15T17:00:00+00:00,13.5,56.0,0.00
2026-05-15T18:00:00+00:00,14.0,54.0,0.00
2026-05-15T19:00:00+00:00,13.6,54.0,0.00
2026-05-15T20:00:00+00:00,12.0,71.0,0.00
2026-05-15T21:00:00+00:00,9.4,73.0,0.00
2026-05-15T22:00:00+00:00,8.1,77.0,0.00
2026-05-15T23:00:00+00:00,6.8,83.0,0.00
2026-05-16T00:00:00+00:00,5.7,85.0,0.00
2026-05-16T01:00:00+00:00,5.4,85.0,0.00
2026-05-16T02:00:00+00:00,5.3,86.0,0.00
2026-05-16T03:00:00+00:00,5.4,87.0,0.00
2026-05-16T04:00:00+00:00,5.6,87.0,0.00
2026-05-16T05:00:00+00:00,5.9,86.0,0.00
2026-05-16T06:00:00+00:00,5.9,87.0,0.00
2026-05-16T07:00:00+00:00,6.3,88.0,0.00
2026-05-16T08:00:00+00:00,6.3,90.0,0.00
2026-05-16T09:00:00+00:00,5.9,93.0,0.00
2026-05-16T10:00:00+00:00,5.2,93.0,0.00
2026-05-16T11:00:00+00:00,5.8,91.0,0.00
2026-05-16T12:00:00+00:00,8.4,82.0,0.00
2026-05-16T13:00:00+00:00,11.1,72.0,0.00
2026-05-16T14:00:00+00:00,12.9,64.0,0.00
2026-05-16T15:00:00+00:00,14.2,57.0,0.00
2026-05-16T16:00:00+00:00,13.7,58.0,0.00
2026-05-16T17:00:00+00:00,13.8,59.0,0.00
2026-05-16T18:00:00+00:00,14.3,58.0,0.00
2026-05-16T19:00:00+00:00,14.0,59.0,0.00
2026-05-16T20:00:00+00:00,12.4,71.0,0.00
2026-05-16T21:00:00+00:00,10.4,80.0,0.00
2026-05-16T22:00:00+00:00,9.5,85.0,0.00
2026-05-16T23:00:00+00:00,9.6,88.0,0.00
2026-05-17T00:00:00+00:00,9.4,94.0,0.00
2026-05-17T01:00:00+00:00,9.4,96.0,0.00
2026-05-17T02:00:00+00:00,9.1,98.0,0.00
2026-05-17T03:00:00+00:00,9.3,98.0,0.00
2026-05-17T04:00:00+00:00,9.5,99.0,0.00
2026-05-17T05:00:00+00:00,10.0,99.0,0.00
2026-05-17T06:00:00+00:00,9.9,99.0,0.00
2026-05-17T07:00:00+00:00,9.7,98.0,0.00
2026-05-17T08:00:00+00:00,9.5,98.0,0.00
2026-05-17T09:00:00+00:00,9.2,97.0,0.00
2026-05-17T10:00:00+00:00,8.8,96.0,0.00
2026-05-17T11:00:00+00:00,8.5,94.0,0.00
2026-05-17T12:00:00+00:00,8.8,95.0,0.00
2026-05-17T13:00:00+00:00,9.3,86.0,0.00
2026-05-17T14:00:00+00:00,10.1,78.0,0.00
2026-05-17T15:00:00+00:00,10.6,72.0,0.00
2026-05-17T16:00:00+00:00,11.2,67.0,0.00
2026-05-17T17:00:00+00:00,11.1,64.0,0.00
2026-05-17T18:00:00+00:00,11.3,61.0,0.00
2026-05-17T19:00:00+00:00,11.0,60.0,0.00
2026-05-17T20:00:00+00:00,10.0,64.0,0.00
2026-05-17T21:00:00+00:00,8.2,71.0,0.00
2026-05-17T22:00:00+00:00,8.3,71.0,0.00
2026-05-17T23:00:00+00:00,6.5,80.0,0.00
2026-05-18T00:00:00+00:00,5.3,85.0,0.00
2026-05-18T01:00:00+00:00,5.7,82.0,0.00
2026-05-18T02:00:00+00:00,6.0,81.0,0.00
2026-05-18T03:00:00+00:00,5.7,84.0,0.00
2026-05-18T04:00:00+00:00,5.1,87.0,0.00
2026-05-18T05:00:00+00:00,5.0,87.0,0.00
2026-05-18T06:00:00+00:00,4.2,89.0,0.00
2026-05-18T07:00:00+00:00,4.1,89.0,0.00
2026-05-18T08:00:00+00:00,3.8,90.0,0.00
2026-05-18T09:00:00+00:00,3.6,91.0,0.00
2026-05-18T10:00:00+00:00,3.3,92.0,0.00
2026-05-18T11:00:00+00:00,3.6,92.0,0.00
2026-05-18T12:00:00+00:00,6.5,83.0,0.00
2026-05-18T13:00:00+00:00,8.7,75.0,0.00
2026-05-18T14:00:00+00:00,10.5,67.0,0.00
2026-05-18T15:00:00+00:00,11.7,57.0,0.00
2026-05-18T16:00:00+00:00,12.4,52.0,0.00
2026-05-18T17:00:00+00:00,12.7,52.0,0.00
2026-05-18T18:00:00+00:00,13.3,52.0,0.00
2026-05-18T19:00:00+00:00,12.7,55.0,0.00
2026-05-18T20:00:00+00:00,11.5,62.0,0.00
2026-05-18T21:00:00+00:00,8.5,74.0,0.00
2026-05-18T22:00:00+00:00,7.5,77.0,0.00
2026-05-18T23:00:00+00:00,7.1,76.0,0.00
2026-05-19T00:00:00+00:00,5.9,75.0,0.00
2026-05-19T01:00:00+00:00,5.8,71.0,0.00
2026-05-19T02:00:00+00:00,5.2,71.0,0.00
2026-05-19T03:00:00+00:00,4.6,75.0,0.00
2026-05-19T04:00:00+00:00,4.2,80.0,0.00
2026-05-19T05:00:00+00:00,4.0,84.0,0.00
2026-05-19T06:00:00+00:00,3.1,85.0,0.00
2026-05-19T07:00:00+00:00,2.8,85.0,0.00
2026-05-19T08:00:00+00:00,2.8,86.0,0.00
2026-05-19T09:00:00+00:00,2.9,86.0,0.00
2026-05-19T10:00:00+00:00,3.0,85.0,0.00
2026-05-19T11:00:00+00:00,3.5,84.0,0.00
2026-05-19T12:00:00+00:00,5.4,80.0,0.00
2026-05-19T13:00:00+00:00,7.8,73.0,0.00
2026-05-19T14:00:00+00:00,9.9,68.0,0.00
2026-05-19T15:00:00+00:00,11.5,64.0,0.00
2026-05-19T16:00:00+00:00,12.5,57.0,0.00
2026-05-19T17:00:00+00:00,12.9,57.0,0.00
2026-05-19T18:00:00+00:00,13.4,58.0,0.00
2026-05-19T19:00:00+00:00,13.0,60.0,0.00
2026-05-19T20:00:00+00:00,11.9,64.0,0.00
2026-05-19T21:00:00+00:00,9.9,69.0,0.00
2026-05-19T22:00:00+00:00,9.1,69.0,0.00
2026-05-19T23:00:00+00:00,8.7,67.0,0.00
2026-05-20T00:00:00+00:00,8.1,67.0,0.00
2026-05-20T01:00:00+00:00,8.0,68.0,0.00
2026-05-20T02:00:00+00:00,7.8,72.0,0.00
2026-05-20T03:00:00+00:00,7.5,77.0,0.00
2026-05-20T04:00:00+00:00,7.2,82.0,0.00
2026-05-20T05:00:00+00:00,6.9,87.0,0.00
2026-05-20T06:00:00+00:00,6.5,91.0,0.00
2026-05-20T07:00:00+00:00,6.4,92.0,0.00
2026-05-20T08:00:00+00:00,6.4,95.0,0.00
2026-05-20T09:00:00+00:00,6.8,98.0,0.00
2026-05-20T10:00:00+00:00,7.3,98.0,0.00
2026-05-20T11:00:00+00:00,7.1,96.0,0.00
2026-05-20T12:00:00+00:00,9.4,85.0,0.00
2026-05-20T13:00:00+00:00,11.1,73.0,0.00
2026-05-20T14:00:00+00:00,11.9,68.0,0.00
2026-05-20T15:00:00+00:00,10.9,80.0,0.20
2026-05-20T16:00:00+00:00,11.0,77.0,0.20
2026-05-20T17:00:00+00:00,10.3,81.0,0.20
2026-05-20T18:00:00+00:00,11.0,73.0,0.10
2026-05-20T19:00:00+00:00,10.3,72.0,0.00
2026-05-20T20:00:00+00:00,9.9,70.0,0.00
2026-05-20T21:00:00+00:00,9.3,69.0,0.00
2026-05-20T22:00:00+00:00,8.8,72.0,0.00
2026-05-20T23:00:00+00:00,8.4,72.0,0.00
2026-05-21T00:00:00+00:00,8.4,68.0,0.00
2026-05-21T01:00:00+00:00,8.4,69.0,0.00
2026-05-21T02:00:00+00:00,8.1,71.0,0.00
